CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
513,Male,72,3,98903.1,1,1,1,81251.2,0
664,Female,31,7,104158.8,1,1,0,134169.9,0
684,Male,54,6,0.0,2,1,1,94888.6,0
608,Female,63,3,139529.9,2,1,1,175696.2,1
527,Female,25,6,0.0,2,0,1,96758.6,0
666,Male,53,5,64646.7,1,1,0,128019.5,1
779,Male,71,3,0.0,2,1,1,146895.4,1
629,Female,40,6,0.0,2,1,1,139356.3,0
430,Male,35,1,118894.2,1,0,0,2923.6,0
712,Male,24,2,0.0,1,0,1,121232.5,0
682,Male,30,9,0.0,2,1,1,2053.4,0
634,Female,41,8,68214.0,1,1,1,6382.5,0
487,Female,31,1,0.0,2,1,0,158750.1,0
808,Male,47,8,139196.0,1,0,1,74028.4,0
527,Female,32,7,0.0,2,1,1,44099.8,0
637,Male,50,4,126345.6,1,0,1,17323.0,1
802,Male,40,5,0.0,2,1,1,175043.7,0
529,Female,38,2,0.0,1,1,0,146388.9,1
850,Female,43,3,0.0,2,0,0,2465.8,0
738,Male,18,4,0.0,2,1,1,47799.2,0
817,Male,34,5,129278.4,1,0,0,165562.8,0
735,Male,31,3,119558.4,1,0,0,72927.7,0
619,Female,41,5,92467.6,1,1,0,38270.5,0
671,Male,27,5,0.0,2,0,0,120893.1,0
581,Female,31,6,0.0,2,1,0,188377.2,0
690,Male,36,10,0.0,2,1,0,55902.9,0
579,Male,56,4,99340.8,1,0,0,4523.7,1
688,Female,24,3,0.0,2,1,1,102195.2,0
599,Female,28,4,126833.8,2,1,0,60843.1,1
729,Male,29,5,109676.5,1,1,1,25548.5,0
718,Female,29,3,0.0,1,0,1,134462.3,0
712,Male,53,6,134730.0,2,1,1,132702.6,0
474,Male,37,3,98431.4,1,0,0,75698.4,0
565,Male,33,8,130368.3,2,1,0,105642.4,0
658,Female,31,7,123975.0,1,1,0,102153.8,0
714,Male,63,4,138082.2,1,0,1,166677.5,0
725,Male,45,1,129855.3,1,0,0,24218.7,0
825,Male,40,6,132308.2,1,0,0,117122.5,0
665,Female,45,5,155447.7,2,1,0,51872.0,1
670,Male,35,2,124268.6,2,0,1,84321.0,0
474,Female,34,9,176311.4,1,1,0,160213.3,0
591,Male,40,2,99886.4,2,1,1,88695.2,0
508,Female,31,7,0.0,2,1,1,6123.2,0
695,Female,36,2,0.0,2,0,1,167749.5,0
660,Male,24,5,85089.3,1,1,1,71638.0,0
687,Male,41,10,134318.2,2,1,1,198064.5,0
658,Male,29,5,75395.5,2,0,1,54914.9,0
705,Female,33,5,116765.7,1,0,0,190659.2,1
739,Male,60,4,0.0,1,1,1,51637.7,0
844,Male,38,7,111501.7,1,1,1,119333.4,0
602,Female,48,7,76595.1,2,0,0,127095.1,0
759,Female,33,9,160541.4,2,0,0,93541.1,0
747,Male,38,2,129728.6,1,1,0,89289.5,0
673,Male,47,1,0.0,2,0,0,108762.2,0
671,Female,34,5,130929.0,4,1,1,28238.3,1
640,Female,74,2,116800.3,1,1,1,34130.4,0
581,Male,40,0,101016.5,1,0,1,7926.4,1
630,Male,67,5,0.0,2,1,1,27330.3,0
703,Female,33,8,190566.7,1,1,1,79997.1,0
698,Female,47,6,0.0,1,1,0,50213.8,1
742,Female,43,6,97067.7,1,0,1,60920.0,1
652,Female,37,4,92208.5,1,0,1,197699.8,1
644,Male,37,2,186348.0,2,1,0,92809.7,0
735,Male,55,2,103176.6,1,0,1,163516.2,0
777,Female,58,4,0.0,1,1,1,62449.1,1
644,Female,40,4,77270.1,2,1,1,115800.1,1
665,Female,37,3,111911.6,1,1,1,110359.7,1
529,Male,72,5,94216.1,1,1,1,78695.7,0
803,Female,45,7,0.0,2,1,1,128378.0,0
604,Female,26,3,0.0,2,1,0,155248.6,0
738,Male,49,6,106770.8,1,1,0,123499.3,0
655,Female,72,5,138090.0,2,1,1,99920.4,0
698,Male,39,9,133191.2,2,0,1,53289.5,0
775,Female,66,9,0.0,2,1,1,67622.3,0
735,Male,41,7,74135.9,1,1,1,11783.1,1
766,Male,41,6,99208.5,2,1,0,62402.4,0
537,Male,84,8,92242.3,1,1,1,186236.0,0
599,Male,25,7,108380.7,1,1,1,79006.0,0
420,Female,55,4,91893.3,1,1,0,144870.3,1
674,Female,32,7,85757.9,1,1,1,95481.0,0
570,Female,46,3,0.0,2,0,0,820.5,0
623,Male,33,8,96759.4,1,1,1,174778.0,0
710,Male,30,6,0.0,2,1,1,8991.2,0
466,Male,29,6,0.0,2,1,1,2797.3,0
759,Female,22,5,0.0,1,1,0,22303.2,0
581,Male,71,4,0.0,2,1,1,197562.1,0
820,Male,33,2,132150.3,2,1,0,23068.0,0
759,Male,41,9,0.0,2,0,1,190294.1,0
628,Female,31,6,175443.8,1,1,0,113167.2,1
676,Male,31,3,78990.2,1,1,1,124777.1,0
591,Female,33,4,113743.4,1,1,0,124625.1,0
690,Female,26,5,157624.8,1,1,1,49599.3,0
624,Female,62,7,125163.6,2,1,1,151411.5,0
573,Female,23,2,0.0,1,1,0,122964.2,0
694,Male,60,9,0.0,1,1,1,57089.0,0
632,Female,29,7,80922.8,1,1,0,7820.8,0
632,Male,40,3,193354.9,2,1,0,149188.4,0
832,Female,40,9,107648.9,2,1,1,134639.0,0
598,Female,46,7,131769.0,1,0,0,184980.2,1
430,Male,36,1,138992.5,2,0,0,122373.4,0
711,Female,37,8,113899.9,1,0,0,80215.2,0
582,Male,26,6,114450.3,1,1,1,14081.6,0
605,Male,39,3,0.0,2,1,0,199390.5,0
657,Female,37,2,0.0,2,1,1,7667.5,0
578,Male,40,6,63609.9,1,0,0,74965.6,1
532,Male,38,9,0.0,2,0,0,30584.0,0
612,Female,42,10,75497.5,1,0,0,149682.8,0
792,Female,42,2,0.0,2,1,0,92664.1,0
674,Female,26,10,0.0,2,1,1,138423.1,0
680,Male,31,1,0.0,2,1,1,3148.2,0
593,Female,39,0,117704.7,1,1,0,197933.5,0
679,Male,35,1,130463.6,2,1,1,37341.2,0
493,Male,32,8,46161.2,1,1,1,79577.4,0
688,Male,42,5,0.0,2,0,0,197602.3,0
769,Male,43,4,110182.5,2,1,1,87537.3,0
581,Male,49,10,0.0,2,0,0,41623.6,0
465,Male,41,9,117221.2,1,1,0,168281.0,0
641,Female,35,4,0.0,2,0,0,125986.2,0
731,Female,43,9,79120.3,1,0,0,548.5,1
625,Male,37,1,177069.2,2,1,1,96088.5,0
468,Male,36,3,61637.0,1,0,0,107787.4,0
790,Male,26,5,0.0,1,1,0,20510.8,0
587,Female,37,6,104414.0,1,1,0,192026.0,0
692,Male,66,4,159732.0,1,1,1,118188.2,0
676,Female,34,4,89437.0,1,1,1,189541.0,0
571,Male,41,8,0.0,1,1,1,63736.2,0
700,Female,32,3,0.0,1,0,0,95740.4,0
445,Female,30,3,0.0,2,1,1,127939.2,0
746,Male,36,7,142400.8,1,1,1,193438.7,0
722,Female,47,2,88011.4,1,1,1,90655.9,1
596,Male,36,2,0.0,2,1,1,12067.4,0
850,Female,30,8,154870.3,1,1,1,54191.4,0
597,Female,46,4,0.0,2,1,0,58667.2,1
436,Male,43,5,0.0,2,1,1,35687.4,0
660,Male,28,1,118402.3,2,1,0,14288.9,0
649,Male,37,9,87374.9,2,1,1,247.4,0
646,Male,32,8,105397.8,1,1,0,78111.8,1
560,Female,31,5,125341.7,1,1,0,79547.4,0
710,Male,49,10,129164.9,1,1,1,193266.7,0
513,Male,40,3,141004.5,1,1,0,105028.5,0
607,Female,21,0,0.0,2,1,0,116106.5,0
757,Male,57,3,89079.4,1,1,1,53179.2,1
619,Male,40,9,103604.3,2,0,0,140947.1,0
612,Male,24,1,182705.1,1,1,1,171837.1,0
842,Male,29,8,0.0,2,1,1,123437.1,0
713,Male,33,6,94598.5,1,0,0,197519.7,1
657,Male,36,8,188241.1,2,0,0,183058.5,1
770,Female,37,9,0.0,2,0,0,22710.7,0
773,Female,40,10,0.0,2,0,1,69303.2,0
470,Male,39,5,117469.9,2,0,0,63705.9,0
781,Male,35,4,80790.7,1,1,0,116429.5,0
428,Female,62,1,107735.9,1,0,1,58381.8,0
600,Male,43,8,133379.4,1,1,0,177378.7,1
697,Female,37,7,168066.9,1,1,0,35450.5,0
692,Female,43,2,69014.5,2,0,0,164621.4,0
791,Male,28,4,0.0,1,1,0,174435.5,0
538,Female,42,1,98548.6,2,0,1,94047.8,0
820,Female,49,1,0.0,2,1,1,119087.3,0
679,Female,26,3,76554.1,1,1,1,184800.3,0
649,Female,36,2,0.0,2,0,1,75035.5,0
632,Female,27,3,107375.8,1,1,1,62703.4,0
594,Male,40,9,122417.2,2,0,1,190882.7,0
682,Female,42,0,0.0,1,0,1,91981.9,1
720,Male,33,6,97188.6,1,0,0,91881.3,0
769,Male,31,4,61297.1,2,1,1,7118.0,0
746,Male,30,1,112666.7,1,0,0,11710.4,1
623,Female,40,7,0.0,1,1,1,25904.1,0
537,Male,28,3,157842.1,1,1,0,86911.5,0
468,Male,46,7,91443.8,1,1,0,10958.2,0
588,Female,30,0,110148.5,1,1,0,5790.9,1
729,Female,34,9,53300.0,2,1,1,42856.0,0
543,Male,37,3,0.0,2,1,1,78915.7,0
499,Male,39,6,0.0,2,1,1,81409.0,0
784,Male,28,2,70233.7,2,1,1,179252.7,0
604,Male,33,3,0.0,1,1,0,42171.1,1
614,Female,25,10,75212.3,1,1,0,58965.0,0
671,Female,31,7,41299.0,1,0,1,102681.3,0
587,Female,35,3,83286.6,1,1,0,125553.5,0
593,Male,43,10,0.0,2,0,0,53478.0,0
453,Male,29,6,0.0,1,0,0,198376.0,1
570,Male,35,6,85668.6,1,1,0,105525.4,0
655,Female,45,7,57327.0,1,0,1,47349.0,0
632,Male,47,3,0.0,2,1,0,178822.3,0
681,Female,37,7,69609.9,1,1,1,72127.8,0
591,Male,46,4,129269.3,1,1,0,163504.3,0
779,Male,27,1,0.0,2,1,1,190623.0,0
456,Female,63,1,165350.6,2,0,0,140758.1,1
686,Female,41,7,152105.6,2,0,1,132374.4,0
617,Male,74,10,0.0,2,1,1,53950.0,0
850,Female,32,5,106290.6,1,1,0,121982.7,0
646,Female,30,10,100548.7,2,0,0,136983.8,0
735,Male,46,2,106345.0,1,1,0,114371.3,1
543,Male,35,5,137482.2,1,0,0,62389.4,0
490,Female,37,3,116465.5,1,0,1,24435.8,0
640,Male,45,1,0.0,1,1,1,10908.3,0
445,Male,45,10,0.0,2,0,1,90977.5,0
761,Male,36,9,127637.9,1,1,1,81062.9,0
426,Female,34,3,0.0,2,1,1,61230.8,0
777,Male,37,1,0.0,1,1,1,126837.7,0
534,Male,35,2,81951.7,2,1,0,115668.5,0
777,Female,42,5,147531.8,1,1,1,38819.5,0
806,Male,18,3,0.0,2,1,1,86994.5,0
790,Female,33,10,135120.7,1,0,0,195205.0,0
643,Female,32,2,0.0,1,0,0,131301.7,0
584,Female,37,8,0.0,2,0,1,100835.2,0
638,Female,34,7,0.0,2,1,1,198969.8,0
771,Male,18,1,0.0,2,0,0,41543.0,0
600,Female,39,5,0.0,2,0,0,118272.1,0
661,Female,41,5,28083.0,1,1,0,69586.3,1
554,Female,43,10,0.0,2,1,0,149629.1,1
627,Male,49,4,111087.5,1,0,1,146680.3,0
659,Female,38,9,0.0,2,1,1,132809.2,0
835,Male,35,6,127120.1,1,1,0,28707.7,0
763,Female,35,7,115651.6,2,1,1,104706.3,0
625,Male,31,4,77743.0,2,1,0,75335.7,0
799,Female,30,9,0.0,2,1,0,136828.0,0
849,Male,69,7,71996.1,1,1,1,139065.9,0
692,Male,28,5,61582.0,1,1,1,70179.9,0
623,Female,24,5,0.0,2,1,0,116160.0,0
453,Female,42,5,0.0,3,1,0,83008.5,1
408,Female,84,8,87873.4,1,0,0,188484.5,1
778,Female,37,0,105617.7,2,1,1,133699.8,1
695,Female,42,5,0.0,1,0,1,72172.1,1
677,Female,44,4,148770.6,2,1,1,191057.8,0
662,Male,37,5,94901.1,1,1,1,48233.8,0
534,Male,29,7,174851.9,1,1,1,79178.3,0
602,Male,59,7,0.0,2,1,1,162347.1,0
554,Female,43,2,120847.1,1,1,0,7611.6,1
667,Male,42,6,0.0,1,1,0,88890.1,0
672,Male,43,5,0.0,1,0,0,63833.1,0
838,Female,67,4,103267.8,1,1,1,78310.0,0
692,Female,34,4,109699.1,1,1,1,37898.9,0
675,Male,49,8,135133.4,1,0,1,179521.2,1
731,Male,33,1,0.0,1,1,0,130727.0,0
468,Female,32,8,137649.5,1,0,0,198714.3,0
542,Male,43,6,113567.9,1,1,0,89543.3,0
662,Female,35,6,0.0,2,0,0,2423.9,1
770,Male,37,5,141547.3,2,0,1,180326.8,0
675,Female,61,5,62055.2,3,1,0,166305.2,1
647,Male,51,4,131156.8,1,1,0,29883.6,0
604,Male,31,6,134837.6,1,1,0,192029.2,0
833,Female,39,3,0.0,2,1,0,1710.9,0
741,Male,40,4,104784.2,1,1,0,135163.8,1
658,Male,36,1,0.0,2,0,1,84927.4,0
528,Female,36,1,156948.4,1,1,1,149912.3,1
590,Female,60,6,147751.8,1,1,0,88206.0,1
675,Male,34,1,124619.3,2,0,1,163667.6,0
765,Male,41,4,124182.2,1,0,0,100153.4,0
650,Female,64,7,142028.4,1,1,0,32275.1,1
817,Male,44,8,0.0,1,0,0,65501.9,1
699,Female,31,10,125837.9,2,1,0,189392.7,0
495,Female,34,9,117160.3,1,1,1,116069.2,1
491,Female,61,8,0.0,2,0,1,139861.5,0
847,Male,51,5,97565.7,1,0,0,144184.1,1
676,Female,30,5,0.0,2,0,1,157888.5,0
746,Female,25,3,104833.8,1,0,0,71911.3,0
470,Female,31,2,101675.2,2,1,0,45033.8,0
714,Male,20,3,0.0,2,0,1,150465.9,0
695,Female,50,8,0.0,1,1,0,126381.6,1
674,Male,46,2,174701.1,1,1,0,90189.7,1
664,Male,36,6,71142.8,2,1,0,122433.1,0
697,Male,31,3,108805.4,2,0,1,123825.8,0
670,Male,68,4,0.0,2,1,1,11426.7,0
541,Female,32,4,0.0,1,1,1,114951.4,0
640,Female,66,9,116037.8,1,0,1,184636.1,0
647,Male,28,8,0.0,2,1,1,91055.3,0
757,Male,23,2,80674.0,2,1,0,93991.7,0
704,Female,39,1,124640.5,1,1,0,116511.1,1
778,Male,31,9,182275.2,2,1,0,190631.2,0
639,Female,41,5,98635.8,1,1,0,199970.7,0
637,Male,33,5,0.0,2,1,0,139947.2,0
686,Male,35,4,0.0,1,1,0,8816.4,0
577,Male,43,8,79757.2,1,1,0,135650.7,1
506,Male,28,8,53053.8,1,0,1,24577.3,0
757,Male,28,7,120911.8,2,1,1,131249.5,0
826,Male,55,4,115285.9,1,1,0,140126.2,0
721,Male,41,2,0.0,2,1,0,168219.8,0
489,Male,40,3,221532.8,1,1,0,171867.1,0
446,Female,51,4,105056.1,1,0,0,70613.5,0
677,Male,37,3,88363.0,1,0,1,117946.3,0
769,Male,29,2,123757.5,2,1,0,84872.7,0
677,Male,56,5,123960.0,1,1,1,60590.7,1
555,Female,62,10,114822.6,1,0,1,8444.5,0
652,Female,37,9,145219.3,1,1,0,159132.8,0
722,Female,32,5,106807.6,1,1,1,76998.7,0
643,Male,36,0,148159.7,1,0,0,55835.7,0
796,Female,40,1,99746.0,1,1,0,177524.2,0
720,Female,37,8,156282.8,1,1,0,45985.5,0
613,Male,41,7,0.0,2,1,0,60297.7,0
506,Female,57,6,0.0,2,0,1,194421.1,1
608,Male,50,6,0.0,1,1,0,93568.8,1
667,Male,77,2,0.0,1,1,1,34702.9,0
750,Female,47,7,121376.2,2,1,0,54473.6,1
610,Male,33,4,111582.1,1,0,0,113943.2,0
588,Female,34,10,129417.8,1,1,0,153727.3,0
479,Female,26,1,0.0,2,1,1,19117.0,0
682,Male,37,5,0.0,2,0,1,112554.7,0
677,Female,36,7,0.0,1,1,0,47318.8,0
850,Male,40,6,94607.1,1,1,0,36690.5,0
580,Female,56,1,131368.3,1,1,0,106918.7,1
746,Female,21,8,166883.1,2,0,1,194563.7,0
635,Female,37,3,0.0,2,1,0,91086.7,0
664,Male,25,6,172812.7,2,1,1,108008.7,0
558,Female,36,0,126606.6,2,1,1,172363.5,0
415,Male,46,9,134950.2,3,0,0,178587.4,1
798,Female,60,6,96956.1,1,1,0,31907.4,1
792,Female,29,4,107601.8,1,1,0,18922.2,1
489,Female,46,8,92060.1,1,1,0,147223.0,1
730,Male,33,0,0.0,2,1,0,1474.8,0
773,Male,41,4,0.0,2,1,1,24924.9,0
711,Male,36,9,137688.7,1,1,1,46884.1,0
592,Male,55,8,85845.4,2,1,1,128918.4,0
695,Male,27,6,125553.0,1,1,0,105291.3,0
640,Female,33,1,167298.4,1,0,1,145381.7,0
470,Male,31,4,55732.9,2,1,1,103792.5,0
789,Female,37,6,110689.1,1,1,1,71121.0,1
604,Female,39,7,98544.1,1,1,1,52327.6,0
493,Female,35,8,178317.6,1,0,0,197428.6,0
671,Female,48,8,115713.8,2,0,0,83210.8,0
656,Male,46,9,143267.1,2,0,0,193099.4,0
739,Male,19,5,89750.2,1,1,0,193008.5,0
560,Female,26,3,116576.5,1,1,0,157567.4,0
827,Female,47,8,143001.5,2,1,0,108977.5,0
681,Male,23,7,157761.6,1,0,0,147759.8,0
740,Female,37,5,0.0,2,1,1,27528.4,0
663,Male,31,4,103430.1,2,0,1,36479.3,0
845,Female,52,0,0.0,1,1,0,31726.8,1
555,Male,27,5,0.0,2,0,0,96398.5,0
680,Female,48,8,115115.4,1,1,0,139558.6,1
638,Female,39,0,122501.3,2,1,1,95007.8,0
640,Male,62,3,0.0,1,1,1,101663.5,0
778,Male,42,6,0.0,2,1,1,106197.4,0
679,Male,45,3,146758.2,1,1,0,48466.9,0
593,Female,32,3,0.0,2,1,1,151978.4,0
788,Male,55,3,0.0,1,0,1,13288.5,1
770,Female,70,9,110738.9,1,1,0,22666.8,1
729,Male,67,2,94203.8,1,0,1,102391.1,0
545,Male,47,8,105792.5,1,0,1,67830.2,1
597,Male,41,4,153198.2,1,1,1,92090.4,0
537,Male,38,3,0.0,2,0,0,141023.0,0
732,Male,79,10,61811.2,1,1,1,104222.8,0
542,Male,34,8,101116.1,1,1,0,196395.1,0
688,Female,46,0,74458.3,1,0,1,6866.3,0
542,Male,33,8,142871.3,2,0,0,77737.9,0
754,Male,35,6,98585.9,2,0,1,106116.8,0
750,Female,37,6,0.0,1,1,1,117948.0,1
731,Male,30,7,0.0,2,1,1,184581.7,0
699,Female,43,3,80764.0,1,1,0,199378.6,1
534,Female,42,9,144802.0,1,0,1,12483.4,1
494,Male,27,2,0.0,2,1,0,22404.6,0
497,Male,35,7,110053.6,2,1,1,92887.1,0
632,Female,28,5,118890.8,1,0,1,145158.0,0
724,Male,31,5,0.0,1,1,0,134890.0,1
751,Female,37,0,151219.0,1,1,1,109309.3,0
733,Male,42,9,150507.2,1,0,1,169964.1,0
701,Female,21,9,0.0,2,1,1,26327.4,0
525,Male,33,4,131023.8,2,0,0,55072.9,0
666,Female,44,2,122314.5,1,0,0,68574.9,1
653,Male,29,2,0.0,2,1,1,41671.8,0
850,Male,28,4,0.0,2,1,1,12409.0,0
646,Female,52,6,111739.4,2,0,1,68367.2,0
750,Male,43,6,113882.3,1,1,1,74564.4,0
764,Male,24,7,98148.6,1,1,0,26843.8,0
658,Female,32,9,0.0,2,1,0,156774.8,0
727,Male,32,1,59271.8,1,1,1,46019.4,0
687,Female,31,2,0.0,2,0,1,145411.4,0
631,Male,33,2,0.0,2,1,1,158268.8,0
797,Male,30,10,69413.4,1,1,1,74637.6,0
650,Male,25,7,160599.1,2,1,1,28391.5,0
850,Male,22,3,0.0,1,1,1,144385.5,0
676,Female,40,2,147803.5,1,1,0,95181.1,1
620,Male,44,8,0.0,2,1,1,15627.5,0
576,Female,52,9,170228.6,2,0,0,148477.6,1
482,Female,35,2,133111.7,1,0,1,79958.0,0
695,Female,39,5,0.0,2,0,0,102763.7,0
706,Male,18,2,176139.5,2,1,0,129654.2,0
668,Female,32,2,0.0,2,1,1,40652.3,0
679,Male,35,1,110245.1,1,1,1,178291.1,0
703,Female,45,5,0.0,2,1,0,131906.4,0
670,Male,67,6,158719.6,1,1,1,118607.4,0
590,Female,76,5,160979.7,1,0,1,13848.6,0
613,Male,35,4,123557.7,2,0,1,170903.4,0
742,Female,60,4,0.0,1,1,1,13161.7,1
608,Female,33,4,0.0,1,1,0,79304.4,1
571,Male,40,10,112896.9,1,1,1,121402.5,0
595,Female,39,7,120962.1,1,0,0,23305.0,0
745,Male,48,10,96048.6,1,1,0,74510.7,0
589,Female,21,3,0.0,2,0,1,55601.4,0
749,Male,37,10,185063.7,2,1,1,134526.9,0
678,Female,22,6,118064.9,2,1,1,195424.0,0
603,Male,46,2,0.0,2,1,1,59563.5,0
504,Female,73,8,0.0,1,1,1,34595.6,0
739,Male,40,5,149131.0,3,1,1,60037.0,1
604,Female,34,7,0.0,2,1,0,193021.5,0
612,Female,35,3,0.0,1,1,1,48108.7,0
629,Female,44,6,125513.0,2,0,0,79082.8,0
652,Female,42,3,83492.1,2,1,0,37914.1,0
565,Male,34,7,0.0,1,0,0,74593.8,0
707,Female,49,10,0.0,1,1,0,82968.0,1
645,Male,30,1,125739.3,1,1,1,193441.2,0
762,Female,34,8,98592.9,1,0,1,191790.3,1
639,Female,39,1,141789.2,1,1,0,92456.0,0
709,Male,22,0,112949.7,1,0,0,155231.6,0
823,Male,34,3,105057.3,1,1,0,9217.9,0
817,Female,46,0,89087.9,1,0,1,87941.9,1
665,Female,27,2,147436.0,1,0,0,187508.1,0
646,Male,39,0,154439.9,1,1,0,171519.1,0
568,Male,30,8,73054.4,2,1,1,27012.0,0
850,Female,62,1,124678.4,1,1,0,70916.0,1
473,Male,40,8,152576.3,2,1,0,73073.7,0
731,Female,41,9,152243.6,1,1,1,88783.6,0
619,Male,25,4,0.0,1,1,0,145524.4,0
715,Male,42,2,88121.0,2,1,1,21333.2,0
772,Female,51,9,143930.9,1,0,1,46675.5,1
686,Female,31,1,0.0,2,1,0,4802.3,0
749,Female,29,7,137059.1,3,1,0,102975.7,1
781,Female,27,7,186558.6,1,1,1,175071.3,1
675,Male,66,5,115654.5,2,1,1,131970.9,0
730,Male,29,2,0.0,2,1,0,14174.1,0
683,Male,38,3,126152.8,1,0,0,15378.8,0
554,Female,51,7,105701.9,1,0,1,179797.8,1
722,Male,46,6,0.0,1,1,1,93917.7,1
689,Male,67,9,157094.8,1,1,1,99490.0,0
796,Male,40,2,113228.4,2,1,1,46415.1,0
447,Female,32,10,0.0,1,1,1,151815.8,0
498,Male,37,8,108432.9,2,1,1,14865.1,0
663,Male,27,8,0.0,1,1,1,188008.0,0
498,Female,44,2,120702.7,2,1,1,98175.7,0
627,Female,32,1,0.0,1,1,0,106851.7,0
649,Male,45,7,0.0,2,0,1,75204.2,0
738,Female,29,9,139106.2,1,1,0,141872.1,1
587,Female,39,6,101851.8,2,1,0,7103.7,0
655,Female,32,6,130935.6,1,1,0,9241.8,1
647,Male,37,3,116510.0,1,1,1,149517.7,1
776,Female,37,1,93124.0,2,1,1,196079.3,0
688,Male,35,5,111578.2,1,0,0,166165.9,1
605,Male,32,9,0.0,2,1,1,55724.2,0
596,Female,39,10,86546.3,1,0,1,131769.0,0
427,Male,33,8,0.0,1,1,1,13859.0,0
629,Male,39,2,129669.3,2,1,0,82774.1,0
496,Male,29,2,0.0,2,1,0,55389.6,0
717,Female,36,2,164558.0,1,0,1,82336.7,0
777,Male,23,6,0.0,2,1,1,163225.5,0
535,Male,35,8,118989.9,1,1,1,135536.7,0
744,Male,29,1,0.0,1,0,0,82423.0,0
755,Male,31,5,0.0,2,0,1,194660.8,0
593,Female,45,6,79259.8,1,1,0,55347.3,0
514,Male,38,4,112230.4,1,1,0,16717.1,1
721,Male,40,9,118129.9,1,1,1,160277.7,0
835,Male,38,7,86824.1,1,0,0,175906.0,0
682,Female,64,10,128306.7,1,0,1,66040.8,0
590,Female,40,2,117641.4,2,0,0,92198.1,0
653,Female,37,3,125734.2,2,1,0,134625.1,1
837,Male,49,8,103302.4,1,1,1,50974.6,0
841,Male,27,8,0.0,1,1,0,171922.7,0
584,Male,36,4,82696.1,2,0,0,83058.1,0
769,Male,29,4,145471.4,1,1,0,188382.8,0
599,Male,34,2,101506.7,1,0,0,198030.2,0
698,Male,47,5,156265.3,2,0,0,1055.7,0
477,Male,27,1,128555.0,1,1,1,133173.2,0
477,Male,34,8,139959.6,2,1,1,189875.8,0
745,Male,34,7,132944.5,1,1,1,31802.9,0
749,Female,35,3,0.0,3,1,1,132649.9,0
850,Male,61,1,0.0,1,1,0,53067.8,1
528,Male,22,5,93547.2,2,0,1,961.6,0
750,Male,33,2,152302.7,1,1,0,71333.4,0
543,Female,31,2,147674.3,1,1,1,16658.8,0
579,Female,59,3,148021.1,1,1,1,74878.2,0
624,Male,37,0,0.0,2,0,0,112104.6,0
595,Male,46,5,142360.6,2,1,0,48421.4,1
596,Female,27,2,151027.6,1,1,0,170320.6,0
431,Female,44,2,138843.7,1,1,0,37688.3,1
647,Female,26,8,109958.2,1,1,1,136592.2,1
640,Female,31,9,138857.6,1,1,0,48640.8,0
752,Female,45,3,105426.5,2,0,1,89773.5,0
710,Female,41,9,149155.5,2,1,0,42131.3,1
638,Male,27,4,135096.1,1,1,1,186523.7,1
660,Male,28,2,170890.1,2,1,0,41758.9,0
609,Female,45,4,89122.3,1,1,1,199257.0,0
596,Female,54,0,78126.3,1,1,1,153482.9,1
705,Female,38,3,123894.4,1,1,0,21177.1,0
444,Male,36,7,0.0,2,0,1,138743.9,0
727,Male,58,5,106913.4,1,1,0,25881.0,1
496,Male,32,4,127845.8,1,1,0,66469.2,0
554,Female,22,8,0.0,2,0,1,142670.6,0
537,Male,26,7,106397.8,1,0,0,103563.2,0
839,Female,51,3,0.0,1,1,1,69101.2,1
700,Female,43,0,0.0,2,1,0,59475.4,0
458,Female,35,5,166492.5,1,1,0,135287.7,0
850,Female,28,2,0.0,2,1,1,38773.7,0
699,Male,31,6,114493.7,1,0,0,138396.3,0
615,Female,44,9,126105.0,2,0,1,110718.0,0
850,Male,51,4,124426.0,1,0,0,118545.5,1
604,Female,40,1,0.0,2,1,0,123207.2,0
668,Male,34,0,0.0,1,0,0,99984.9,0
594,Female,38,10,0.0,2,1,0,58332.9,0
470,Male,30,3,101140.8,1,1,1,50906.7,0
701,Male,41,0,150844.9,1,0,1,127623.4,0
664,Male,35,1,115024.5,1,0,1,169665.8,0
477,Female,30,6,131286.5,1,1,0,194144.5,0
756,Female,42,9,0.0,2,1,0,35673.4,0
625,Female,40,7,141267.7,1,0,1,177397.5,0
703,Male,73,5,137761.6,1,1,1,159677.5,0
646,Male,30,7,0.0,2,1,0,153567.0,0
650,Male,33,0,98065.0,1,1,0,52412.0,0
664,Female,31,9,114519.6,2,0,1,79222.0,0
682,Female,29,6,101012.8,1,0,0,32589.9,1
725,Female,44,10,0.0,1,0,1,93777.6,0
553,Male,46,3,82291.1,1,1,0,112550.0,1
576,Male,39,9,84720.0,1,0,0,191063.4,0
608,Female,56,5,0.0,2,0,1,153810.4,0
850,Female,39,0,104386.5,1,1,0,105886.8,0
627,Male,31,8,128131.7,1,1,0,96131.5,0
667,Male,44,2,122807.0,1,0,0,15120.9,0
548,Male,44,8,0.0,1,1,0,16989.8,0
774,Male,76,4,112510.9,1,1,1,143133.2,0
794,Male,57,3,117056.5,1,1,0,93336.9,1
497,Female,55,7,131778.7,1,1,1,9972.6,0
587,Female,36,1,70784.3,1,1,0,30579.8,0
850,Female,29,10,0.0,2,1,1,199775.7,0
722,Male,46,5,0.0,2,1,0,179908.7,0
555,Female,35,1,0.0,2,1,0,101667.0,0
609,Male,38,6,140752.1,2,0,1,171430.2,0
